,NAME,上開,不,之,也,了,云云,以,伊,似,但,係指,全,其,即,卻,又,只,可,在,地,如,就,得,惟查,把,按,於,旋,是,有,此,殆,為,無,然,爰,的,等語,系爭,縱,而,致,與,茲,著,被,足資,這,還,那
10102,蘇永欽,,37.0,70,20.0,10.0,,,,8.0,2.0,,2.0,29,22.0,5.0,4.0,,2.0,42.0,21.0,11.0,11.0,17.0,,3.0,,37,,52.0,51,14,,53,6.0,12.0,,187.0,,4.0,1.0,26,1.0,12.0,,1.0,6.0,,12.0,,
10103,蘇永欽,,30.0,62,24.0,3.0,,1.0,,,8.0,,3.0,31,24.0,5.0,3.0,,4.0,36.0,21.0,12.0,17.0,6.0,,1.0,,40,,76.0,46,15,,51,10.0,10.0,,186.0,,,2.0,27,4.0,22.0,,2.0,4.0,,10.0,,
10104,蘇永欽,,31.0,58,23.0,10.0,,,,2.0,6.0,,3.0,34,12.0,2.0,3.0,,3.0,39.0,18.0,15.0,16.0,10.0,,2.0,,44,,80.0,40,17,,47,10.0,5.0,,211.0,,2.0,1.0,31,3.0,19.0,,3.0,5.0,,16.0,4.0,1.0
10105,蘇永欽,,30.0,64,18.0,7.0,,,,1.0,5.0,,8.0,42,18.0,1.0,3.0,,3.0,45.0,23.0,20.0,13.0,17.0,,3.0,,37,,44.0,36,12,,58,8.0,11.0,,207.0,,6.0,2.0,25,3.0,21.0,,3.0,4.0,,32.0,5.0,
10106,蘇永欽,,34.0,72,21.0,9.0,,1.0,,9.0,8.0,,3.0,24,13.0,2.0,2.0,,4.0,43.0,12.0,15.0,9.0,10.0,,2.0,,45,,62.0,37,17,,55,14.0,15.0,,196.0,,4.0,1.0,27,1.0,8.0,,2.0,8.0,,20.0,1.0,
10107,蘇永欽,,36.0,68,18.0,8.0,,,,2.0,7.0,,5.0,33,14.0,1.0,,,1.0,39.0,13.0,15.0,16.0,15.0,,1.0,,47,,72.0,45,20,,47,11.0,8.0,,198.0,,2.0,,28,2.0,14.0,,1.0,3.0,,11.0,3.0,
10108,蘇永欽,,26.0,64,29.0,3.0,,,,3.0,5.0,,4.0,33,14.0,3.0,3.0,,3.0,38.0,31.0,18.0,17.0,10.0,,1.0,,36,,86.0,52,22,,50,7.0,13.0,,195.0,,2.0,,26,1.0,26.0,,5.0,4.0,,10.0,4.0,
10109,蘇永欽,,30.0,84,14.0,7.0,,,,4.0,8.0,,10.0,23,16.0,3.0,3.0,,3.0,49.0,13.0,17.0,12.0,9.0,,1.0,,35,,58.0,43,18,,58,8.0,9.0,,209.0,,4.0,2.0,27,3.0,14.0,,3.0,3.0,,19.0,1.0,
10110,蘇永欽,,36.0,72,19.0,8.0,,5.0,,2.0,6.0,,2.0,38,18.0,2.0,3.0,,3.0,44.0,16.0,9.0,10.0,13.0,,2.0,,35,,62.0,46,7,,45,8.0,8.0,,191.0,,1.0,1.0,21,2.0,10.0,,4.0,1.0,,20.0,4.0,
10111,蘇永欽,,36.0,62,11.0,8.0,,,,1.0,9.0,,6.0,31,17.0,3.0,,,4.0,41.0,13.0,17.0,15.0,13.0,,4.0,,39,,82.0,40,12,,57,8.0,8.0,,218.0,,3.0,,23,,20.0,,2.0,,,18.0,5.0,2.0
10112,蘇永欽,,32.0,58,20.0,9.0,,,,2.0,12.0,,1.0,35,20.0,3.0,4.0,,3.0,35.0,17.0,13.0,15.0,8.0,,2.0,,28,,72.0,44,15,,57,7.0,14.0,,208.0,,1.0,1.0,27,5.0,19.0,,2.0,2.0,,16.0,6.0,
10113,蘇永欽,,46.0,64,18.0,8.0,,1.0,,1.0,8.0,,4.0,35,21.0,4.0,2.0,,6.0,44.0,11.0,18.0,12.0,11.0,,1.0,,43,,62.0,41,19,,47,12.0,15.0,,180.0,,3.0,2.0,37,3.0,20.0,,,1.0,,8.0,2.0,
10114,蘇永欽,,24.0,60,15.0,10.0,,1.0,,1.0,8.0,,7.0,32,18.0,,2.0,,2.0,39.0,20.0,15.0,13.0,14.0,,2.0,,54,,48.0,40,24,,51,14.0,9.0,,195.0,,8.0,,28,5.0,11.0,,2.0,4.0,,10.0,1.0,1.0
10115,蘇永欽,,47.0,86,12.0,3.0,,1.0,,6.0,4.0,,3.0,27,15.0,3.0,5.0,,3.0,43.0,19.0,18.0,17.0,15.0,,,,36,,58.0,61,15,,57,9.0,12.0,,195.0,,2.0,,27,7.0,19.0,,,11.0,,22.0,,
10116,蘇永欽,,42.0,68,17.0,3.0,,2.0,,3.0,8.0,,6.0,22,26.0,3.0,4.0,,7.0,43.0,16.0,14.0,13.0,10.0,,2.0,,38,,46.0,50,18,,56,11.0,10.0,,208.0,,3.0,2.0,25,6.0,18.0,,1.0,3.0,,22.0,8.0,
10117,蘇永欽,,33.0,64,18.0,4.0,,,,1.0,11.0,,7.0,26,19.0,,2.0,,4.0,38.0,28.0,16.0,13.0,16.0,,1.0,,32,,76.0,51,12,,36,11.0,10.0,,200.0,,,1.0,27,8.0,14.0,,,7.0,,9.0,3.0,
10118,蘇永欽,,41.0,68,26.0,6.0,,,,3.0,11.0,,7.0,30,15.0,1.0,3.0,,2.0,30.0,18.0,15.0,16.0,10.0,,2.0,,31,,48.0,48,18,,53,10.0,12.0,,187.0,,1.0,,25,1.0,10.0,,2.0,3.0,,24.0,5.0,1.0
10119,蘇永欽,,35.0,50,21.0,4.0,,,,2.0,11.0,,5.0,34,17.0,5.0,2.0,,3.0,42.0,21.0,14.0,13.0,8.0,,1.0,,33,,50.0,40,20,,54,13.0,4.0,,232.0,,2.0,1.0,21,4.0,10.0,,4.0,6.0,,21.0,6.0,
10120,蘇永欽,,37.0,64,19.0,7.0,,1.0,,7.0,7.0,,4.0,23,18.0,4.0,5.0,,6.0,49.0,19.0,8.0,16.0,12.0,,2.0,,48,,76.0,39,14,,48,12.0,12.0,,213.0,,3.0,,34,1.0,12.0,,3.0,1.0,,19.0,1.0,
10121,蘇永欽,,30.0,66,15.0,7.0,,,,2.0,9.0,,4.0,39,13.0,2.0,2.0,,1.0,34.0,20.0,11.0,16.0,8.0,,2.0,,47,,68.0,58,21,,44,12.0,13.0,,206.0,,2.0,1.0,28,4.0,17.0,,3.0,1.0,,15.0,1.0,1.0
10122,蘇永欽,,34.0,68,15.0,3.0,,,,,7.0,,4.0,29,12.0,2.0,2.0,,2.0,34.0,29.0,18.0,7.0,16.0,,,,43,,68.0,51,31,,48,12.0,19.0,,197.0,,1.0,,17,1.0,15.0,,2.0,4.0,,19.0,7.0,2.0
10123,蘇永欽,,34.0,54,22.0,7.0,,,,2.0,6.0,,6.0,30,16.0,5.0,6.0,,2.0,43.0,21.0,15.0,18.0,9.0,,1.0,,29,,50.0,45,22,,50,16.0,8.0,,227.0,,5.0,2.0,17,3.0,12.0,,5.0,3.0,,20.0,5.0,
10124,蘇永欽,,40.0,54,13.0,9.0,,,,,7.0,,4.0,23,23.0,,5.0,,5.0,33.0,21.0,13.0,9.0,14.0,,2.0,,34,,66.0,38,19,,71,10.0,12.0,,200.0,,2.0,,28,1.0,12.0,,1.0,4.0,,22.0,4.0,
10125,蘇永欽,,36.0,62,14.0,8.0,,3.0,,5.0,11.0,,3.0,30,21.0,1.0,2.0,,2.0,33.0,16.0,19.0,11.0,10.0,,,,26,,64.0,37,18,,47,14.0,15.0,,238.0,,2.0,2.0,21,3.0,16.0,,1.0,3.0,,16.0,3.0,2.0
10126,蘇永欽,,32.0,58,26.0,7.0,,,,2.0,6.0,,9.0,48,12.0,4.0,3.0,,3.0,36.0,27.0,12.0,13.0,9.0,,2.0,,42,,62.0,47,23,,53,14.0,10.0,,213.0,,3.0,1.0,30,3.0,16.0,,3.0,3.0,,21.0,1.0,
10127,蘇永欽,,33.0,66,19.0,8.0,,,,4.0,11.0,,5.0,30,19.0,1.0,4.0,,6.0,37.0,16.0,20.0,11.0,14.0,,2.0,,36,,72.0,45,19,,44,11.0,12.0,,212.0,,3.0,,28,2.0,14.0,,2.0,2.0,,18.0,2.0,
10128,蘇永欽,,31.0,44,22.0,6.0,,3.0,,3.0,11.0,,4.0,32,16.0,2.0,4.0,,5.0,33.0,14.0,10.0,12.0,10.0,,3.0,,46,,90.0,35,19,,54,7.0,8.0,,217.0,,1.0,1.0,25,,16.0,,2.0,5.0,,16.0,4.0,
10129,蘇永欽,,34.0,38,18.0,8.0,,1.0,,1.0,7.0,,6.0,27,16.0,2.0,4.0,,4.0,37.0,20.0,18.0,8.0,10.0,,2.0,,42,,56.0,44,22,,50,9.0,14.0,,221.0,,,,28,1.0,21.0,,1.0,7.0,,16.0,5.0,3.0
10130,蘇永欽,,35.0,66,23.0,7.0,,2.0,,7.0,13.0,,8.0,12,21.0,1.0,,,2.0,37.0,20.0,19.0,14.0,14.0,,1.0,,40,,84.0,48,13,,52,13.0,12.0,,196.0,,3.0,2.0,22,,15.0,,,4.0,,14.0,5.0,1.0
10131,蘇永欽,,25.0,48,19.0,1.0,,1.0,,2.0,8.0,,7.0,23,15.0,4.0,3.0,,2.0,43.0,22.0,22.0,10.0,11.0,,2.0,,38,,42.0,41,15,,44,8.0,12.0,,232.0,,,,30,4.0,14.0,,5.0,2.0,,11.0,3.0,
10132,蘇永欽,,42.0,68,17.0,11.0,,,,1.0,8.0,,6.0,23,20.0,6.0,1.0,,5.0,43.0,12.0,8.0,14.0,9.0,,2.0,,59,,64.0,47,25,,56,4.0,7.0,,212.0,,2.0,,28,3.0,11.0,,3.0,3.0,,24.0,2.0,1.0
10133,蘇永欽,,34.0,32,20.0,6.0,,,,3.0,7.0,,1.0,26,18.0,3.0,3.0,,4.0,37.0,14.0,18.0,11.0,10.0,,,,45,,78.0,42,18,,68,11.0,12.0,,200.0,,4.0,1.0,25,4.0,15.0,,1.0,3.0,,17.0,,
10134,蘇永欽,,47.0,50,11.0,3.0,,,,2.0,5.0,,4.0,24,22.0,1.0,4.0,,5.0,42.0,15.0,17.0,4.0,11.0,,3.0,,41,,44.0,53,16,,56,9.0,11.0,,222.0,,,1.0,31,2.0,17.0,,1.0,3.0,,17.0,3.0,1.0
10135,蘇永欽,,41.0,56,20.0,5.0,,1.0,,3.0,10.0,,7.0,30,14.0,3.0,2.0,,5.0,40.0,22.0,11.0,14.0,7.0,,4.0,,42,,64.0,44,19,,60,14.0,11.0,,210.0,,2.0,,24,3.0,10.0,,1.0,3.0,,19.0,1.0,
10136,蘇永欽,,41.0,62,25.0,9.0,,,,2.0,7.0,,3.0,37,13.0,2.0,3.0,,5.0,55.0,19.0,12.0,11.0,12.0,,3.0,,50,,42.0,43,23,,48,7.0,7.0,,173.0,,1.0,2.0,17,3.0,11.0,,1.0,1.0,,17.0,2.0,
10137,蘇永欽,,36.0,46,16.0,7.0,,,,1.0,8.0,,3.0,30,11.0,1.0,3.0,,4.0,34.0,15.0,13.0,9.0,10.0,,3.0,,32,,76.0,54,17,,54,14.0,4.0,,203.0,,,1.0,23,4.0,9.0,,1.0,4.0,,21.0,4.0,1.0
10138,蘇永欽,,27.0,72,22.0,3.0,,,,3.0,9.0,,5.0,33,19.0,,2.0,,3.0,43.0,14.0,12.0,9.0,13.0,,2.0,,41,,80.0,36,21,,45,9.0,8.0,,218.0,,1.0,4.0,22,1.0,17.0,,1.0,4.0,,11.0,1.0,1.0
10139,蘇永欽,,39.0,66,20.0,4.0,,,,3.0,5.0,,6.0,33,17.0,1.0,5.0,,,35.0,14.0,17.0,9.0,10.0,,2.0,,47,,62.0,41,24,,64,7.0,8.0,,201.0,,,3.0,27,3.0,14.0,,1.0,2.0,,16.0,2.0,1.0
10140,蘇永欽,,38.0,44,10.0,8.0,,1.0,,2.0,8.0,,4.0,27,19.0,1.0,7.0,,3.0,41.0,19.0,18.0,16.0,13.0,,3.0,,41,,46.0,45,14,,54,9.0,4.0,,210.0,,2.0,1.0,15,2.0,12.0,,2.0,3.0,,19.0,4.0,1.0
10141,蘇永欽,,39.0,42,18.0,7.0,,,,1.0,11.0,,6.0,27,16.0,1.0,1.0,,2.0,37.0,17.0,17.0,8.0,11.0,,3.0,,32,,54.0,43,19,,65,6.0,4.0,,213.0,,1.0,,22,3.0,19.0,,4.0,1.0,,26.0,,1.0
10142,蘇永欽,,44.0,52,13.0,8.0,,1.0,,4.0,8.0,,4.0,34,12.0,1.0,1.0,,5.0,35.0,22.0,11.0,11.0,17.0,,,,42,,64.0,36,20,,37,13.0,7.0,,216.0,,2.0,1.0,25,7.0,14.0,,2.0,1.0,,16.0,7.0,
10143,蘇永欽,,30.0,68,20.0,10.0,,,,3.0,12.0,,3.0,34,17.0,2.0,4.0,,5.0,43.0,18.0,19.0,12.0,15.0,,1.0,,48,,68.0,44,23,,48,12.0,10.0,,203.0,,,1.0,22,2.0,17.0,,2.0,8.0,,8.0,2.0,
10144,蘇永欽,,35.0,74,20.0,9.0,,1.0,,5.0,9.0,,4.0,26,23.0,4.0,4.0,,4.0,45.0,17.0,10.0,15.0,7.0,,,,35,,78.0,62,17,,53,8.0,14.0,,206.0,,2.0,,24,4.0,15.0,,5.0,4.0,,17.0,3.0,2.0
10145,蘇永欽,,43.0,58,24.0,5.0,,,,3.0,5.0,,6.0,32,14.0,1.0,1.0,,6.0,40.0,16.0,18.0,10.0,18.0,,1.0,,33,,86.0,35,16,,62,10.0,7.0,,199.0,,2.0,1.0,30,2.0,20.0,,3.0,5.0,,16.0,3.0,2.0
10146,蘇永欽,,33.0,48,22.0,9.0,,2.0,,5.0,7.0,,8.0,35,18.0,3.0,4.0,,1.0,39.0,20.0,16.0,19.0,14.0,,4.0,,43,,74.0,45,18,,60,8.0,10.0,,199.0,,3.0,1.0,31,3.0,18.0,,2.0,7.0,,16.0,4.0,2.0
10147,蘇永欽,,41.0,52,23.0,9.0,,,,3.0,9.0,,,26,18.0,3.0,2.0,,1.0,37.0,17.0,16.0,15.0,15.0,,1.0,,47,,50.0,58,10,,48,10.0,8.0,,184.0,,3.0,3.0,31,5.0,24.0,,5.0,3.0,,13.0,3.0,
10148,蘇永欽,,27.0,66,24.0,2.0,,,,5.0,12.0,,6.0,27,13.0,1.0,3.0,,2.0,36.0,19.0,15.0,14.0,7.0,,1.0,,45,,48.0,44,17,,44,10.0,5.0,,179.0,,2.0,,25,4.0,12.0,,1.0,5.0,,20.0,4.0,
10149,蘇永欽,,35.0,80,12.0,4.0,,,,4.0,12.0,,10.0,30,14.0,4.0,2.0,,3.0,41.0,15.0,19.0,12.0,11.0,,1.0,,31,,62.0,31,14,,46,5.0,8.0,,207.0,,2.0,3.0,19,5.0,11.0,,1.0,6.0,,15.0,2.0,1.0
10150,蘇永欽,,30.0,38,24.0,5.0,,,,2.0,10.0,,7.0,20,11.0,4.0,3.0,,5.0,44.0,13.0,19.0,16.0,15.0,,1.0,,40,,46.0,46,19,,57,11.0,9.0,,198.0,,4.0,1.0,37,4.0,8.0,,2.0,3.0,,20.0,4.0,
10151,蘇永欽,,37.0,72,20.0,10.0,,1.0,,3.0,10.0,,2.0,33,16.0,3.0,3.0,,4.0,27.0,13.0,16.0,10.0,10.0,,3.0,,29,,62.0,43,16,,53,12.0,11.0,,207.0,,3.0,,23,6.0,13.0,,3.0,7.0,,16.0,6.0,
10152,蘇永欽,,37.0,66,22.0,9.0,,,,6.0,4.0,,2.0,27,19.0,1.0,2.0,,4.0,25.0,19.0,14.0,11.0,11.0,,1.0,,53,,52.0,45,16,,46,3.0,17.0,,198.0,,1.0,3.0,25,4.0,14.0,,1.0,4.0,,19.0,7.0,1.0
10153,蘇永欽,,37.0,58,25.0,5.0,,,,2.0,7.0,,1.0,25,23.0,,2.0,,4.0,41.0,20.0,15.0,13.0,16.0,,,,42,,60.0,44,30,,44,6.0,8.0,,212.0,,4.0,,31,5.0,20.0,,1.0,2.0,,24.0,4.0,
10154,蘇永欽,,40.0,72,19.0,8.0,,,,5.0,8.0,,4.0,32,11.0,2.0,4.0,,3.0,33.0,26.0,10.0,13.0,11.0,,2.0,,31,,64.0,48,19,,52,11.0,9.0,,219.0,,3.0,2.0,27,3.0,16.0,,5.0,2.0,,15.0,2.0,1.0
10155,蘇永欽,,33.0,62,23.0,6.0,,,,3.0,10.0,,8.0,29,15.0,2.0,2.0,,4.0,40.0,15.0,15.0,12.0,17.0,,,,46,,42.0,41,24,,57,8.0,11.0,,214.0,,1.0,1.0,25,5.0,18.0,,3.0,3.0,,22.0,3.0,1.0
10156,蘇永欽,,40.0,88,13.0,9.0,,1.0,,1.0,8.0,,5.0,28,10.0,3.0,3.0,,3.0,42.0,11.0,9.0,20.0,14.0,,5.0,,42,,78.0,46,21,,49,9.0,12.0,,196.0,,1.0,1.0,24,7.0,13.0,,,3.0,,23.0,3.0,1.0
10157,蘇永欽,,37.0,62,21.0,7.0,,,,5.0,6.0,,6.0,28,18.0,5.0,4.0,,2.0,46.0,19.0,13.0,15.0,12.0,,2.0,,34,,62.0,46,14,,59,12.0,7.0,,229.0,,2.0,1.0,24,2.0,18.0,,4.0,3.0,,12.0,,2.0
10158,蘇永欽,,41.0,76,19.0,9.0,,,,1.0,6.0,,3.0,32,15.0,1.0,1.0,,4.0,39.0,12.0,17.0,13.0,15.0,,1.0,,37,,96.0,70,17,,52,12.0,10.0,,203.0,,2.0,,24,3.0,23.0,,,6.0,,23.0,4.0,
10159,蘇永欽,,39.0,64,15.0,14.0,,1.0,,,14.0,,1.0,23,13.0,3.0,3.0,,4.0,49.0,18.0,12.0,11.0,12.0,,2.0,,49,,50.0,54,20,,44,13.0,5.0,,201.0,,1.0,1.0,22,7.0,11.0,,4.0,2.0,,15.0,4.0,
10160,蘇永欽,,45.0,50,20.0,8.0,,1.0,,3.0,9.0,,3.0,23,13.0,3.0,1.0,,,55.0,15.0,12.0,17.0,10.0,,3.0,,33,,60.0,48,9,,41,7.0,6.0,,209.0,,3.0,,24,7.0,12.0,,,4.0,,12.0,2.0,
10161,蘇永欽,,30.0,58,15.0,9.0,,,,5.0,7.0,,5.0,32,15.0,3.0,4.0,,1.0,39.0,23.0,13.0,14.0,16.0,,2.0,,45,,40.0,50,21,,43,4.0,11.0,,211.0,,2.0,1.0,18,,18.0,,1.0,2.0,,24.0,5.0,
10162,蘇永欽,,24.0,52,24.0,6.0,,1.0,,3.0,4.0,,8.0,38,17.0,3.0,3.0,,5.0,30.0,12.0,22.0,10.0,10.0,,2.0,,41,,68.0,51,24,,60,12.0,10.0,,204.0,,,,24,4.0,20.0,,5.0,7.0,,14.0,,
10163,蘇永欽,,46.0,56,22.0,8.0,,,,2.0,7.0,,3.0,31,16.0,4.0,1.0,,2.0,42.0,15.0,16.0,11.0,18.0,,2.0,,41,,62.0,53,17,,53,8.0,14.0,,225.0,,1.0,,34,7.0,19.0,,2.0,2.0,,19.0,2.0,1.0
10164,蘇永欽,,38.0,70,17.0,7.0,,1.0,,3.0,9.0,,10.0,34,12.0,1.0,4.0,,6.0,38.0,16.0,11.0,15.0,12.0,,,,38,,72.0,52,16,,48,16.0,17.0,,197.0,,3.0,2.0,34,1.0,16.0,,,,,12.0,2.0,
10165,蘇永欽,,38.0,58,17.0,5.0,,1.0,,6.0,10.0,,8.0,40,19.0,2.0,7.0,,2.0,31.0,17.0,6.0,11.0,13.0,,3.0,,40,,70.0,49,16,,49,16.0,11.0,,216.0,,3.0,2.0,26,3.0,13.0,,1.0,5.0,,11.0,2.0,
10166,蘇永欽,,50.0,72,22.0,6.0,,1.0,,4.0,8.0,,4.0,27,13.0,1.0,6.0,,3.0,37.0,23.0,15.0,20.0,16.0,,3.0,,43,,82.0,40,21,,63,9.0,7.0,,192.0,,3.0,2.0,22,2.0,16.0,,2.0,2.0,,13.0,4.0,2.0
10167,蘇永欽,,37.0,58,19.0,2.0,,,,5.0,6.0,,7.0,29,11.0,3.0,3.0,,4.0,33.0,18.0,10.0,16.0,7.0,,4.0,,43,,46.0,40,22,,53,5.0,11.0,,229.0,,4.0,1.0,20,3.0,21.0,,2.0,4.0,,19.0,2.0,1.0
10168,蘇永欽,,30.0,36,15.0,8.0,,1.0,,5.0,7.0,,2.0,30,10.0,,2.0,,4.0,39.0,22.0,24.0,18.0,8.0,,2.0,,49,,54.0,32,22,,65,8.0,8.0,,206.0,,2.0,,27,4.0,18.0,,2.0,6.0,,14.0,5.0,2.0
10169,蘇永欽,,39.0,66,11.0,6.0,,,,1.0,6.0,,8.0,31,16.0,6.0,3.0,,5.0,27.0,16.0,19.0,14.0,14.0,,1.0,,37,,76.0,54,20,,62,15.0,7.0,,204.0,,2.0,,23,1.0,12.0,,1.0,2.0,,13.0,7.0,
10170,蘇永欽,,33.0,76,23.0,8.0,,,,3.0,9.0,,5.0,26,17.0,3.0,5.0,,3.0,44.0,19.0,17.0,9.0,11.0,,2.0,,38,,56.0,60,22,,60,15.0,7.0,,218.0,,2.0,2.0,24,5.0,13.0,,,5.0,,15.0,4.0,
10171,蘇永欽,,42.0,64,21.0,9.0,,,,2.0,9.0,,3.0,23,22.0,3.0,2.0,,4.0,39.0,14.0,14.0,19.0,10.0,,1.0,,43,,76.0,52,19,,61,7.0,14.0,,195.0,,2.0,,16,4.0,11.0,,2.0,5.0,,11.0,1.0,
10172,蘇永欽,,38.0,52,18.0,7.0,,1.0,,3.0,8.0,,4.0,34,18.0,1.0,2.0,,3.0,49.0,14.0,14.0,21.0,13.0,,,,37,,68.0,40,15,,68,13.0,9.0,,204.0,,2.0,2.0,22,3.0,24.0,,6.0,3.0,,21.0,2.0,
10173,蘇永欽,,31.0,62,25.0,5.0,,,,4.0,5.0,,4.0,38,13.0,4.0,1.0,,4.0,42.0,21.0,18.0,17.0,17.0,,1.0,,33,,64.0,46,22,,61,5.0,11.0,,197.0,,2.0,1.0,27,4.0,11.0,,4.0,10.0,,22.0,3.0,1.0
10174,蘇永欽,,38.0,54,21.0,5.0,,,,5.0,12.0,,7.0,33,22.0,2.0,4.0,,2.0,38.0,21.0,17.0,18.0,15.0,,,,39,,52.0,50,20,,53,8.0,11.0,,185.0,,1.0,1.0,20,3.0,16.0,,2.0,1.0,,16.0,4.0,
10175,蘇永欽,,29.0,58,17.0,8.0,,2.0,,3.0,10.0,,5.0,31,15.0,1.0,3.0,,4.0,35.0,18.0,15.0,14.0,11.0,,1.0,,33,,50.0,47,17,,60,13.0,11.0,,209.0,,2.0,1.0,19,4.0,8.0,,1.0,5.0,,13.0,1.0,
10176,蘇永欽,,48.0,80,17.0,9.0,,2.0,,3.0,10.0,,2.0,34,14.0,5.0,2.0,,8.0,51.0,17.0,15.0,12.0,14.0,,2.0,,36,,70.0,55,14,,52,9.0,11.0,,199.0,,4.0,,28,3.0,7.0,,1.0,3.0,,13.0,4.0,
10177,蘇永欽,,26.0,56,21.0,12.0,,1.0,,6.0,9.0,,7.0,34,20.0,,4.0,,,21.0,14.0,13.0,10.0,9.0,,2.0,,35,,74.0,49,21,,70,7.0,13.0,,192.0,,4.0,1.0,24,3.0,17.0,,2.0,,,18.0,3.0,2.0
10178,蘇永欽,,43.0,70,20.0,7.0,,,,2.0,4.0,,6.0,26,11.0,4.0,3.0,,6.0,35.0,21.0,7.0,14.0,12.0,,2.0,,38,,50.0,52,16,,69,11.0,9.0,,198.0,,3.0,2.0,29,6.0,15.0,,2.0,2.0,,20.0,4.0,
10179,蘇永欽,,36.0,98,14.0,9.0,,,,2.0,12.0,,3.0,29,14.0,2.0,4.0,,3.0,38.0,9.0,17.0,13.0,11.0,,3.0,,41,,60.0,48,15,,61,9.0,12.0,,184.0,,5.0,1.0,21,4.0,12.0,,2.0,2.0,,20.0,5.0,
10180,蘇永欽,,36.0,60,22.0,4.0,,,,2.0,8.0,,4.0,35,18.0,1.0,4.0,,4.0,41.0,21.0,7.0,10.0,5.0,,,,44,,58.0,55,20,,60,9.0,13.0,,208.0,,3.0,1.0,30,3.0,20.0,,6.0,1.0,,20.0,3.0,1.0
10181,蘇永欽,,30.0,68,20.0,13.0,,,,2.0,7.0,,9.0,33,21.0,5.0,4.0,,2.0,38.0,17.0,12.0,16.0,11.0,,4.0,,33,,64.0,39,13,,60,11.0,9.0,,196.0,,2.0,2.0,22,2.0,18.0,,1.0,3.0,,19.0,3.0,
10182,蘇永欽,,41.0,64,17.0,9.0,,,,2.0,13.0,,2.0,39,11.0,1.0,3.0,,,28.0,29.0,9.0,13.0,6.0,,1.0,,39,,52.0,48,21,,48,15.0,14.0,,214.0,,2.0,3.0,17,2.0,18.0,,2.0,3.0,,27.0,4.0,1.0
10183,蘇永欽,,44.0,78,20.0,10.0,,2.0,,4.0,15.0,,8.0,30,15.0,1.0,1.0,,7.0,33.0,13.0,12.0,14.0,9.0,,4.0,,44,,68.0,54,25,,65,14.0,16.0,,208.0,,2.0,1.0,27,3.0,16.0,,1.0,3.0,,18.0,3.0,1.0
10184,蘇永欽,,40.0,52,24.0,7.0,,,,5.0,9.0,,3.0,24,10.0,1.0,3.0,,4.0,47.0,16.0,11.0,16.0,12.0,,1.0,,37,,72.0,30,18,,61,10.0,8.0,,181.0,,2.0,,26,1.0,11.0,,4.0,2.0,,16.0,2.0,
10185,蘇永欽,,34.0,76,20.0,10.0,,,,2.0,7.0,,4.0,35,16.0,3.0,4.0,,2.0,36.0,23.0,16.0,14.0,9.0,,2.0,,46,,64.0,47,26,,39,18.0,13.0,,219.0,,1.0,1.0,21,5.0,18.0,,,5.0,,11.0,1.0,1.0
10186,蘇永欽,,32.0,70,21.0,4.0,,2.0,,4.0,6.0,,6.0,40,10.0,1.0,4.0,,7.0,35.0,29.0,20.0,13.0,12.0,,3.0,,41,,62.0,41,14,,55,10.0,8.0,,204.0,,1.0,2.0,22,3.0,10.0,,3.0,4.0,,14.0,2.0,
10187,蘇永欽,,44.0,64,18.0,10.0,,2.0,,3.0,8.0,,5.0,28,16.0,1.0,1.0,,3.0,33.0,15.0,8.0,13.0,18.0,,4.0,,43,,78.0,33,18,,55,7.0,5.0,,198.0,,2.0,2.0,19,4.0,9.0,,1.0,1.0,,12.0,2.0,1.0
10188,蘇永欽,,33.0,60,14.0,6.0,,2.0,,2.0,8.0,,3.0,21,19.0,3.0,2.0,,6.0,50.0,14.0,12.0,13.0,14.0,,2.0,,49,,76.0,39,18,,62,9.0,11.0,,209.0,,2.0,,24,2.0,15.0,,4.0,5.0,,16.0,4.0,1.0
10189,蘇永欽,,39.0,50,12.0,10.0,,,,1.0,12.0,,3.0,35,12.0,3.0,1.0,,3.0,43.0,12.0,10.0,15.0,7.0,,3.0,,33,,60.0,56,19,,51,10.0,15.0,,208.0,,3.0,1.0,23,2.0,10.0,,2.0,5.0,,15.0,5.0,1.0
10190,蘇永欽,,24.0,40,20.0,5.0,,,,3.0,9.0,,2.0,27,18.0,2.0,1.0,,1.0,38.0,15.0,10.0,21.0,17.0,,2.0,,38,,78.0,43,15,,50,11.0,5.0,,230.0,,5.0,,24,1.0,5.0,,2.0,2.0,,15.0,2.0,
10191,蘇永欽,,23.0,54,24.0,12.0,,,,1.0,13.0,,5.0,26,10.0,3.0,,,4.0,35.0,14.0,17.0,15.0,12.0,,1.0,,38,,72.0,36,12,,59,12.0,7.0,,177.0,,,,29,4.0,23.0,,,5.0,,16.0,1.0,1.0
10192,蘇永欽,,35.0,66,22.0,9.0,,,,3.0,6.0,,4.0,27,21.0,4.0,2.0,,3.0,51.0,13.0,21.0,13.0,13.0,,,,49,,52.0,47,23,,57,11.0,11.0,,212.0,,4.0,1.0,28,1.0,10.0,,1.0,2.0,,22.0,3.0,
10193,蘇永欽,,35.0,36,26.0,3.0,,,,4.0,8.0,,5.0,29,16.0,5.0,4.0,,3.0,42.0,17.0,12.0,14.0,13.0,,4.0,,39,,68.0,50,15,,54,20.0,12.0,,219.0,,,1.0,24,3.0,15.0,,3.0,2.0,,16.0,2.0,
